 ;Area;Circ.;Feret;FeretX;FeretY;FeretAngle;MinFeret;AR;Round;Solidity
2138;4.645E-5;0.914;0.011;1.400;6.349;116.565;0.007;1.435;0.697;0.842
2139;5.806E-6;1.000;0.003;2.166;6.349;135.000;0.002;1.000;1.000;1.000
2140;0.001;0.539;0.066;2.219;6.390;17.103;0.033;2.526;0.396;0.786
2141;9.290E-5;0.857;0.017;8.598;6.366;56.310;0.009;2.194;0.456;0.842
2142;9.871E-5;1.000;0.014;3.496;6.366;59.036;0.010;1.263;0.792;0.919
2143;8.129E-5;0.750;0.016;7.477;6.371;63.435;0.009;2.153;0.465;0.800
2144;3.252E-4;0.825;0.027;2.451;6.361;135.000;0.020;1.340;0.746;0.862
2145;5.574E-4;0.722;0.038;5.395;6.361;116.565;0.026;1.533;0.652;0.865
2146;5.806E-5;0.887;0.012;7.590;6.361;126.870;0.009;1.587;0.630;0.800
2147;9.871E-5;0.594;0.021;3.306;6.395;35.538;0.010;3.170;0.315;0.654
2148;2.090E-4;0.509;0.033;3.224;6.417;59.744;0.011;3.724;0.269;0.783
2149;2.323E-5;1.000;0.007;7.169;6.388;135.000;0.005;1.000;1.000;1.000
2150;7.548E-5;0.922;0.013;4.070;6.395;111.801;0.010;1.420;0.704;0.812
2151;0.001;0.797;0.049;4.610;6.395;98.531;0.041;1.105;0.905;0.894
2152;1.800E-4;0.907;0.021;6.728;6.414;69.444;0.012;1.546;0.647;0.912
2153;7.374E-4;0.468;0.045;9.455;6.424;32.005;0.029;1.462;0.684;0.774
2154;2.032E-4;0.947;0.019;9.328;6.402;129.806;0.017;1.075;0.930;0.864
2155;9.290E-5;1.000;0.013;9.448;6.402;111.801;0.010;1.209;0.827;0.889
2156;0.001;0.366;0.048;1.670;6.407;107.526;0.045;1.133;0.883;0.649
2157;5.226E-5;1.000;0.010;5.624;6.407;135.000;0.007;1.000;1.000;1.000
2158;6.329E-4;0.775;0.039;2.325;6.443;60.255;0.029;1.410;0.709;0.883
2159;4.064E-4;0.770;0.033;4.193;6.410;120.256;0.021;1.561;0.641;0.870
2160;3.252E-4;0.967;0.024;5.304;6.410;126.870;0.019;1.101;0.908;0.896
2161;4.064E-5;0.800;0.012;6.612;6.422;53.130;0.006;2.211;0.452;0.778
2162;6.039E-4;0.569;0.040;1.202;6.414;104.036;0.029;1.226;0.816;0.684
2163;3.484E-5;0.809;0.011;1.176;6.429;63.435;0.005;2.082;0.480;0.857
2164;4.064E-5;1.000;0.010;3.749;6.429;45.000;0.007;1.596;0.626;0.875
2165;4.645E-5;1.000;0.010;9.342;6.422;135.000;0.007;1.229;0.814;0.941
2166;2.323E-5;1.000;0.007;0.923;6.424;135.000;0.005;1.000;1.000;1.000
2167;7.548E-5;1.000;0.012;4.957;6.424;126.870;0.010;1.159;0.863;0.897
2168;2.323E-5;0.857;0.008;7.513;6.424;108.435;0.005;1.468;0.681;0.800
2169;2.323E-5;1.000;0.007;5.711;6.427;135.000;0.005;1.000;1.000;1.000
2170;1.045E-4;1.000;0.014;6.752;6.436;30.964;0.012;1.257;0.795;0.857
2171;1.103E-4;0.853;0.017;9.039;6.427;123.690;0.010;1.859;0.538;0.844
2172;4.645E-5;1.000;0.010;3.769;6.439;45.000;0.007;1.229;0.814;0.941
2173;1.161E-4;0.994;0.016;4.735;6.446;63.435;0.010;1.546;0.647;0.909
2174;5.806E-5;1.000;0.011;0.706;6.434;116.565;0.007;1.236;0.809;0.909
2175;1.742E-4;0.694;0.024;3.730;6.439;113.962;0.010;2.394;0.418;0.882
2176;2.032E-4;1.000;0.018;4.475;6.439;113.199;0.017;1.082;0.924;0.875
2177;3.948E-4;0.803;0.028;4.178;6.443;120.964;0.023;1.275;0.784;0.824
2178;5.226E-5;1.000;0.010;10.318;6.443;135.000;0.007;1.000;1.000;1.000
2179;7.548E-5;0.956;0.014;5.769;6.448;149.036;0.007;1.796;0.557;0.929
2180;0.003;0.829;0.079;5.867;6.501;31.264;0.060;1.289;0.776;0.933
2181;1.335E-4;0.878;0.019;7.183;6.448;129.806;0.011;1.809;0.553;0.836
2182;1.161E-5;1.000;0.005;6.118;6.453;153.435;0.002;2.000;0.500;1.000
2183;3.484E-5;1.000;0.009;1.759;6.460;33.690;0.007;1.291;0.775;0.800
2184;1.858E-4;0.914;0.021;5.484;6.455;125.538;0.014;1.624;0.616;0.865
2185;8.129E-5;1.000;0.014;7.352;6.455;135.000;0.010;1.319;0.758;0.933
2186;5.806E-6;1.000;0.003;2.952;6.460;135.000;0.002;1.000;1.000;1.000
2187;6.968E-4;0.843;0.040;3.614;6.470;165.964;0.027;1.487;0.673;0.870
2188;8.419E-4;0.545;0.049;5.988;6.460;122.905;0.036;1.458;0.686;0.751
2189;4.413E-4;0.435;0.039;4.349;6.501;79.380;0.023;1.906;0.525;0.673
2190;2.729E-4;0.665;0.029;5.195;6.508;65.556;0.017;1.896;0.528;0.797
2191;8.129E-5;0.911;0.014;8.251;6.504;59.036;0.010;1.563;0.640;0.848
2192;5.516E-4;0.878;0.033;1.369;6.504;162.897;0.026;1.325;0.755;0.872
2193;5.806E-5;0.887;0.014;4.899;6.494;135.000;0.009;1.774;0.564;0.800
2194;1.161E-5;1.000;0.005;1.867;6.496;116.565;0.002;2.000;0.500;1.000
2195;1.161E-5;1.000;0.005;10.173;6.496;153.435;0.002;2.000;0.500;1.000
2196;8.129E-5;0.993;0.013;1.236;6.511;68.199;0.010;1.264;0.791;0.848
2197;1.277E-4;0.863;0.019;8.448;6.516;60.255;0.010;1.806;0.554;0.898
2198;3.600E-4;1.000;0.024;3.559;6.501;113.962;0.022;1.040;0.961;0.919
2199;1.161E-5;1.000;0.005;6.451;6.501;116.565;0.002;2.000;0.500;1.000
2200;0.001;0.412;0.065;8.029;6.564;74.932;0.039;1.665;0.600;0.679
2201;1.684E-4;0.848;0.020;6.814;6.504;165.964;0.012;1.593;0.628;0.892
2202;2.439E-4;0.772;0.025;3.793;6.511;163.301;0.014;2.076;0.482;0.840
2203;1.684E-4;0.558;0.025;5.417;6.508;106.699;0.012;2.558;0.391;0.725
2204;0.001;0.170;0.061;2.557;6.511;108.435;0.057;1.173;0.853;0.553
2205;1.510E-4;0.633;0.025;5.439;6.520;16.699;0.010;2.985;0.335;0.852
2206;0.001;0.597;0.061;8.494;6.557;41.820;0.038;1.829;0.547;0.824
2207;3.484E-5;1.000;0.009;2.622;6.523;33.690;0.007;1.291;0.775;0.800
2208;2.903E-5;1.000;0.009;3.581;6.518;123.690;0.005;1.553;0.644;0.909
2209;3.484E-5;1.000;0.010;5.704;6.528;45.000;0.006;1.809;0.553;0.800
2210;9.987E-4;0.633;0.052;7.405;6.545;21.801;0.036;1.502;0.666;0.811
2211;7.258E-4;0.582;0.047;3.583;6.571;68.749;0.028;1.669;0.599;0.729
2212;6.039E-4;0.666;0.033;2.940;6.540;162.897;0.027;1.284;0.779;0.863
2213;1.161E-5;1.000;0.005;5.692;6.533;116.565;0.002;2.000;0.500;1.000
2214;5.806E-6;1.000;0.003;1.839;6.535;135.000;0.002;1.000;1.000;1.000
2215;1.219E-4;0.581;0.023;3.573;6.535;108.435;0.009;2.791;0.358;0.778
2216;1.974E-4;0.754;0.026;6.181;6.559;56.310;0.012;2.358;0.424;0.840
2217;4.123E-4;0.730;0.036;6.908;6.564;47.726;0.021;1.817;0.550;0.855
2218;1.742E-5;1.000;0.007;5.002;6.547;45.000;0.005;1.464;0.683;0.857
2219;2.903E-5;0.572;0.012;8.063;6.552;53.130;0.005;3.145;0.318;0.667
2220;1.742E-5;1.000;0.007;2.455;6.549;45.000;0.005;1.464;0.683;0.857
2221;9.871E-5;0.573;0.022;9.935;6.549;116.565;0.009;3.220;0.311;0.739
2222;2.845E-4;0.885;0.023;9.942;6.559;18.435;0.019;1.106;0.904;0.875
2223;2.903E-5;1.000;0.009;7.014;6.557;33.690;0.005;1.553;0.644;0.909
2224;1.452E-4;0.731;0.024;8.039;6.566;23.962;0.010;2.583;0.387;0.877
2225;9.290E-5;0.373;0.027;5.545;6.578;37.875;0.007;5.954;0.168;0.593
2226;1.219E-4;0.614;0.021;6.692;6.581;69.444;0.012;2.070;0.483;0.712
2227;1.626E-4;0.647;0.025;8.684;6.573;16.699;0.010;2.970;0.337;0.848
2228;1.742E-4;0.986;0.018;3.981;6.569;105.945;0.014;1.176;0.851;0.857
2229;5.168E-4;0.577;0.044;7.983;6.569;112.380;0.017;2.931;0.341;0.840
2230;3.484E-5;1.000;0.009;6.287;6.571;123.690;0.005;1.500;0.667;1.000
2231;4.645E-5;0.914;0.012;4.277;6.573;126.870;0.007;1.989;0.503;0.800
2232;1.045E-4;0.755;0.018;3.578;6.593;66.801;0.010;2.205;0.453;0.837
2233;5.168E-4;0.808;0.035;6.966;6.578;146.310;0.022;1.513;0.661;0.868
2234;2.323E-5;1.000;0.007;8.316;6.578;135.000;0.005;1.000;1.000;1.000
2235;1.742E-5;1.000;0.007;5.489;6.586;45.000;0.005;1.464;0.683;0.857
2236;4.297E-4;0.831;0.034;5.786;6.602;21.038;0.020;1.720;0.581;0.871
2237;1.684E-4;0.848;0.022;9.484;6.583;116.565;0.012;1.810;0.552;0.879
2238;2.381E-4;0.438;0.039;4.287;6.586;132.510;0.011;4.201;0.238;0.732
2239;1.103E-4;1.000;0.014;8.065;6.595;149.036;0.012;1.121;0.892;0.864
2240;9.871E-5;0.911;0.015;10.229;6.595;161.565;0.010;1.495;0.669;0.850
2241;1.103E-4;1.000;0.015;3.087;6.595;128.660;0.012;1.204;0.830;0.884
2242;1.335E-4;1.000;0.015;1.819;6.598;128.660;0.012;1.132;0.884;0.885
2243;5.806E-6;1.000;0.003;8.892;6.598;135.000;0.002;1.000;1.000;1.000
2244;1.800E-4;0.937;0.018;3.771;6.614;23.199;0.015;1.184;0.844;0.849
2245;3.077E-4;0.635;0.031;8.742;6.614;22.620;0.015;2.646;0.378;0.797
2246;7.548E-5;0.675;0.016;4.851;6.614;26.565;0.008;2.440;0.410;0.703
2247;8.768E-4;0.599;0.050;7.246;6.653;75.964;0.027;1.744;0.573;0.834
2248;3.774E-4;0.957;0.026;6.116;6.627;33.690;0.022;1.195;0.837;0.884
2249;2.323E-5;0.857;0.008;4.636;6.610;108.435;0.005;1.468;0.681;0.800
2250;6.968E-5;1.000;0.012;1.718;6.612;126.870;0.007;1.333;0.750;1.000
2251;1.161E-5;1.000;0.005;2.901;6.612;153.435;0.002;2.000;0.500;1.000
2252;1.626E-4;0.775;0.024;4.041;6.622;23.962;0.010;2.286;0.437;0.918
2253;3.658E-4;0.858;0.029;7.501;6.614;155.556;0.019;1.517;0.659;0.894
2254;2.264E-4;0.645;0.027;4.545;6.622;10.305;0.013;2.282;0.438;0.788
2255;7.548E-5;0.779;0.015;6.328;6.629;71.565;0.007;1.903;0.526;0.839
2256;5.226E-5;1.000;0.011;2.123;6.634;63.435;0.007;1.340;0.746;0.857
2257;2.381E-4;0.389;0.037;5.280;6.639;14.931;0.012;4.026;0.248;0.626
2258;2.323E-5;1.000;0.007;0.908;6.629;135.000;0.005;1.000;1.000;1.000
2259;2.903E-5;1.000;0.009;3.171;6.636;56.310;0.005;1.553;0.644;0.909
2260;1.161E-5;1.000;0.005;7.530;6.629;153.435;0.002;2.000;0.500;1.000
2261;5.226E-5;1.000;0.012;8.434;6.639;53.130;0.007;1.817;0.550;0.857
2262;2.323E-5;1.000;0.007;10.130;6.629;135.000;0.005;1.000;1.000;1.000
2263;6.097E-4;0.768;0.040;1.993;6.665;32.735;0.023;1.874;0.534;0.890
2264;2.323E-5;0.857;0.009;4.246;6.651;56.310;0.005;2.000;0.500;0.800
2265;1.510E-4;0.854;0.018;6.318;6.648;156.801;0.014;1.455;0.687;0.800
2266;1.045E-4;1.000;0.014;2.417;6.658;30.964;0.012;1.130;0.885;0.857
2267;1.161E-5;1.000;0.005;5.571;6.651;116.565;0.002;2.000;0.500;1.000
2268;6.968E-5;1.000;0.014;6.166;6.655;135.000;0.009;1.651;0.606;0.889
2269;5.052E-4;0.655;0.038;7.651;6.663;145.305;0.024;1.802;0.555;0.798
2270;3.135E-4;0.764;0.030;2.299;6.658;151.390;0.017;1.877;0.533;0.850
2271;2.903E-5;1.000;0.009;8.010;6.663;33.690;0.005;1.553;0.644;0.909
2272;4.645E-5;1.000;0.010;4.451;6.660;135.000;0.007;1.229;0.814;0.941
2273;4.645E-5;1.000;0.010;4.373;6.670;45.000;0.007;1.229;0.814;0.941
2274;1.684E-4;0.977;0.019;5.559;6.680;60.255;0.012;1.509;0.663;0.921
2275;1.277E-4;0.768;0.021;5.106;6.665;125.538;0.010;2.243;0.446;0.800
2276;9.290E-5;0.857;0.015;4.687;6.667;108.435;0.010;1.617;0.619;0.842
2277;4.064E-5;1.000;0.009;7.378;6.667;123.690;0.007;1.069;0.936;0.875
2278;8.129E-5;0.647;0.018;9.455;6.687;74.055;0.007;2.577;0.388;0.824
2279;2.206E-4;0.819;0.024;2.723;6.672;113.962;0.014;1.699;0.589;0.874
2280;3.716E-4;0.958;0.026;7.036;6.694;56.310;0.019;1.247;0.802;0.921
2281;4.064E-5;1.000;0.010;7.263;6.672;135.000;0.007;1.596;0.626;0.875
2282;2.903E-5;1.000;0.009;9.443;6.672;146.310;0.005;1.553;0.644;0.909
2283;6.387E-5;1.000;0.011;6.193;6.680;116.565;0.010;1.139;0.878;0.815
2284;5.226E-5;1.000;0.011;3.607;6.684;116.565;0.007;1.340;0.746;0.857
2285;2.090E-4;1.000;0.019;1.798;6.699;29.745;0.014;1.186;0.843;0.935
2286;0.002;0.783;0.062;4.210;6.740;54.462;0.043;1.529;0.654;0.899
2287;1.161E-5;1.000;0.005;9.308;6.689;153.435;0.002;2.000;0.500;1.000
2288;6.387E-5;0.659;0.016;9.655;6.696;26.565;0.007;2.944;0.340;0.786
2289;4.645E-5;1.000;0.011;3.063;6.692;153.435;0.005;2.000;0.500;1.000
2290;8.129E-5;0.993;0.013;7.147;6.699;111.801;0.010;1.184;0.845;0.824
2291;8.129E-5;0.993;0.015;9.622;6.704;141.340;0.009;1.928;0.519;0.875
2292;2.903E-5;1.000;0.009;5.467;6.713;56.310;0.005;1.553;0.644;0.909
2293;5.806E-5;1.000;0.011;5.882;6.706;116.565;0.007;1.236;0.809;0.909
2294;3.484E-5;1.000;0.009;7.492;6.706;123.690;0.005;1.500;0.667;1.000
2295;9.755E-4;0.457;0.063;2.092;6.769;67.380;0.027;2.883;0.347;0.691
2296;2.729E-4;1.000;0.022;4.489;6.711;153.435;0.017;1.089;0.918;0.931
2297;0.002;0.848;0.069;10.036;6.708;114.775;0.045;1.517;0.659;0.928
2298;1.742E-5;1.000;0.007;3.998;6.711;135.000;0.005;1.464;0.683;0.857
2299;1.277E-4;0.840;0.019;5.754;6.711;150.255;0.011;1.959;0.510;0.830
2300;2.206E-4;0.861;0.023;2.728;6.735;71.565;0.014;1.415;0.707;0.884
2301;1.161E-5;1.000;0.005;7.306;6.716;153.435;0.002;2.000;0.500;1.000
2302;3.948E-4;0.443;0.043;7.682;6.745;26.565;0.021;2.708;0.369;0.633
2303;8.710E-5;0.976;0.015;7.272;6.725;18.435;0.007;1.869;0.535;0.909
2304;1.742E-4;0.769;0.023;7.930;6.730;32.005;0.013;1.948;0.513;0.811
2305;3.193E-4;0.323;0.037;10.142;6.723;104.931;0.024;1.806;0.554;0.487
2306;5.052E-4;0.779;0.036;5.636;6.749;28.301;0.022;1.636;0.611;0.857
2307;1.684E-4;0.977;0.019;2.108;6.747;29.745;0.012;1.509;0.663;0.921
2308;1.161E-5;1.000;0.005;8.940;6.735;116.565;0.002;2.000;0.500;1.000
2309;9.871E-5;0.845;0.016;5.034;6.737;116.565;0.010;1.803;0.555;0.850
2310;1.335E-4;0.331;0.032;0.930;6.754;12.995;0.008;5.358;0.187;0.667
2311;1.161E-5;1.000;0.005;5.014;6.747;116.565;0.002;2.000;0.500;1.000
2312;1.858E-4;0.865;0.021;4.393;6.757;20.556;0.014;1.325;0.755;0.853
2313;1.277E-4;0.988;0.015;7.802;6.749;128.660;0.012;1.106;0.904;0.863
2314;2.787E-4;0.924;0.026;2.680;6.757;158.199;0.014;1.746;0.573;0.914
2315;6.968E-5;1.000;0.011;3.966;6.757;116.565;0.010;1.000;1.000;0.857
2316;2.903E-5;1.000;0.009;4.294;6.764;56.310;0.005;1.553;0.644;0.909
2317;1.161E-5;1.000;0.005;2.725;6.761;153.435;0.002;2.000;0.500;1.000
2318;1.161E-5;1.000;0.005;4.284;6.761;153.435;0.002;2.000;0.500;1.000
2319;6.329E-4;0.432;0.059;2.559;6.776;9.462;0.019;3.271;0.306;0.736
2320;9.871E-5;0.985;0.015;5.405;6.766;128.660;0.010;1.601;0.625;0.850
2321;4.645E-5;1.000;0.010;2.793;6.769;135.000;0.007;1.229;0.814;0.941
2322;8.361E-4;0.436;0.051;5.277;6.817;70.710;0.031;1.740;0.575;0.733
2323;1.219E-4;0.635;0.022;9.046;6.771;153.435;0.011;2.407;0.415;0.712
2324;1.394E-4;1.000;0.017;6.533;6.781;33.690;0.012;1.409;0.710;0.906
2325;1.742E-5;1.000;0.007;7.467;6.776;45.000;0.005;1.464;0.683;0.857
2326;1.510E-4;0.908;0.018;1.099;6.783;23.199;0.014;1.496;0.668;0.800
2327;1.045E-4;0.895;0.017;4.181;6.786;33.690;0.010;1.868;0.535;0.878
2328;3.484E-5;1.000;0.009;0.708;6.788;33.690;0.007;1.291;0.775;0.800
2329;1.161E-5;1.000;0.005;4.612;6.783;116.565;0.002;2.000;0.500;1.000
2330;8.535E-4;0.434;0.047;6.877;6.819;23.962;0.036;1.527;0.655;0.730
2331;1.626E-4;0.819;0.019;2.455;6.788;150.255;0.012;1.556;0.643;0.848
2332;7.084E-4;0.918;0.036;4.398;6.788;109.654;0.029;1.227;0.815;0.904
2333;2.090E-4;0.974;0.022;6.764;6.812;63.435;0.014;1.441;0.694;0.911
2334;3.484E-5;0.916;0.011;2.494;6.800;26.565;0.005;2.082;0.480;0.857
2335;6.968E-5;1.000;0.011;3.549;6.795;116.565;0.010;1.000;1.000;0.857
2336;9.290E-5;0.719;0.018;0.964;6.800;156.801;0.009;2.285;0.438;0.800
2337;5.806E-5;1.000;0.012;2.812;6.807;53.130;0.007;1.559;0.641;0.909
2338;1.161E-4;0.994;0.016;2.593;6.805;116.565;0.010;1.494;0.669;0.930
2339;1.742E-5;1.000;0.007;0.952;6.812;45.000;0.005;1.464;0.683;0.857
2340;5.806E-5;1.000;0.012;5.860;6.822;53.130;0.007;1.559;0.641;0.909
2341;2.323E-5;0.857;0.009;3.255;6.822;56.310;0.005;2.031;0.492;0.800
2342;2.323E-5;1.000;0.007;2.906;6.817;135.000;0.005;1.000;1.000;1.000
2343;2.903E-5;0.764;0.010;5.289;6.817;165.964;0.005;2.188;0.457;0.769
2344;3.484E-5;1.000;0.009;4.135;6.822;123.690;0.005;1.500;0.667;1.000
2345;4.064E-5;0.943;0.011;4.280;6.834;63.435;0.005;1.936;0.517;0.933
2346;3.484E-5;0.916;0.010;9.677;6.827;165.964;0.005;1.809;0.553;0.857
2347;1.684E-4;1.000;0.019;5.552;6.831;140.194;0.014;1.190;0.840;0.906
2348;2.729E-4;1.000;0.023;8.359;6.834;122.005;0.017;1.144;0.874;0.922
2349;2.497E-4;1.000;0.021;3.161;6.836;125.538;0.017;1.177;0.850;0.905
2350;2.323E-5;1.000;0.007;2.973;6.839;135.000;0.005;1.000;1.000;1.000
2351;2.439E-4;0.381;0.040;3.183;6.875;64.983;0.013;4.149;0.241;0.636
2352;4.006E-4;0.431;0.048;2.588;6.841;120.466;0.017;2.858;0.350;0.704
2353;3.484E-5;1.000;0.009;3.677;6.846;33.690;0.007;1.291;0.775;0.800
2354;4.064E-5;1.000;0.011;0.737;6.843;153.435;0.005;1.936;0.517;0.933
2355;5.806E-6;1.000;0.003;0.759;6.846;135.000;0.002;1.000;1.000;1.000
2356;1.161E-5;1.000;0.005;2.472;6.846;116.565;0.002;2.000;0.500;1.000
2357;3.484E-5;1.000;0.009;5.289;6.846;123.690;0.005;1.500;0.667;1.000
2358;2.323E-5;0.740;0.010;5.557;6.853;165.964;0.002;4.000;0.250;1.000
2359;1.161E-5;1.000;0.005;6.373;6.853;153.435;0.002;2.000;0.500;1.000
2360;9.871E-5;0.609;0.020;8.658;6.858;14.036;0.007;2.666;0.375;0.829
2361;3.774E-4;0.808;0.028;1.545;6.870;19.983;0.019;1.439;0.695;0.872
2362;1.742E-4;0.952;0.019;9.694;6.867;39.806;0.012;1.382;0.724;0.923
2363;8.013E-4;0.801;0.044;4.718;6.880;173.660;0.029;1.453;0.688;0.911
2364;5.226E-5;0.884;0.014;1.588;6.863;135.000;0.007;2.314;0.432;0.783
2365;3.484E-5;1.000;0.009;2.239;6.863;146.310;0.005;1.500;0.667;1.000
2366;0.003;0.457;0.110;5.617;6.928;31.608;0.054;2.637;0.379;0.714
2367;1.277E-4;0.922;0.018;6.484;6.880;74.055;0.010;1.607;0.622;0.880
2368;2.903E-4;0.903;0.026;4.870;6.882;33.690;0.017;1.651;0.606;0.893
2369;3.368E-4;0.588;0.030;7.258;6.867;151.390;0.024;1.182;0.846;0.744
2370;1.045E-4;0.965;0.017;1.641;6.877;146.310;0.010;1.978;0.506;0.878
2371;4.645E-5;1.000;0.010;8.655;6.887;45.000;0.007;1.229;0.814;0.941
2372;1.974E-4;1.000;0.018;6.383;6.887;113.199;0.014;1.127;0.887;0.919
2373;1.161E-5;1.000;0.005;6.954;6.887;116.565;0.002;2.000;0.500;1.000
2374;1.742E-5;1.000;0.007;9.540;6.887;135.000;0.005;1.464;0.683;0.857
2375;9.290E-5;1.000;0.014;0.916;6.892;120.964;0.010;1.292;0.774;0.889
2376;1.858E-4;0.991;0.019;10.176;6.899;150.255;0.014;1.256;0.796;0.901
2377;3.716E-4;0.487;0.041;10.181;6.928;49.764;0.018;2.822;0.354;0.670
2378;1.045E-4;0.645;0.021;0.969;6.913;35.538;0.009;2.939;0.340;0.766
2379;6.387E-5;0.887;0.013;1.588;6.901;111.801;0.007;1.454;0.688;0.846
2380;7.548E-5;1.000;0.014;1.614;6.901;120.964;0.007;1.735;0.576;0.929
2381;5.806E-5;1.000;0.011;4.487;6.908;116.565;0.007;1.236;0.809;0.909
2382;8.826E-4;0.496;0.061;7.017;6.959;56.310;0.024;2.828;0.354;0.734
2383;5.806E-6;1.000;0.003;4.706;6.911;135.000;0.002;1.000;1.000;1.000
2384;9.058E-4;0.939;0.037;0.617;6.949;78.690;0.034;1.006;0.994;0.915
2385;2.323E-5;1.000;0.007;8.065;6.913;135.000;0.005;1.000;1.000;1.000
2386;3.252E-4;0.967;0.026;4.301;6.918;158.199;0.017;1.411;0.709;0.911
2387;3.484E-5;1.000;0.009;1.610;6.918;146.310;0.005;1.500;0.667;1.000
2388;1.742E-4;0.929;0.018;1.952;6.935;66.801;0.014;1.250;0.800;0.870
2389;3.310E-4;0.719;0.034;3.598;6.952;68.962;0.014;2.461;0.406;0.912
2390;4.006E-4;0.699;0.037;4.973;6.928;165.069;0.017;2.238;0.447;0.879
2391;1.219E-4;0.802;0.019;3.265;6.925;150.255;0.010;2.290;0.437;0.792
2392;1.626E-4;1.000;0.019;8.292;6.928;129.806;0.014;1.413;0.708;0.903
2393;1.161E-5;1.000;0.005;2.386;6.933;116.565;0.002;2.000;0.500;1.000
2394;1.161E-5;1.000;0.005;3.082;6.937;116.565;0.002;2.000;0.500;1.000
2395;1.742E-4;1.000;0.017;3.169;6.937;123.690;0.014;1.122;0.891;0.909
2396;3.484E-5;0.809;0.010;5.925;6.942;104.036;0.005;1.809;0.553;0.857
2397;3.484E-5;1.000;0.009;3.475;6.947;123.690;0.007;1.291;0.775;0.800
2398;5.226E-5;1.000;0.011;5.930;6.954;26.565;0.007;1.340;0.746;0.857
2399;4.064E-5;1.000;0.010;1.525;6.952;135.000;0.007;1.596;0.626;0.875
2400;1.103E-4;0.853;0.015;2.757;6.964;38.660;0.012;1.272;0.786;0.776
2401;4.064E-5;0.898;0.011;9.665;6.952;153.435;0.007;1.668;0.600;0.778
2402;1.742E-5;0.754;0.009;2.480;6.959;33.690;0.004;2.702;0.370;0.667
2403;2.903E-5;1.000;0.009;4.998;6.957;146.310;0.005;1.553;0.644;0.909
2404;1.161E-5;0.785;0.007;2.472;6.964;45.000;0.003;2.646;0.378;0.667
2405;1.103E-4;0.543;0.020;9.190;6.964;165.964;0.010;2.190;0.457;0.704
2406;1.045E-4;1.000;0.014;1.641;6.961;120.964;0.012;1.130;0.885;0.857
2407;3.484E-5;1.000;0.009;2.552;6.973;33.690;0.007;1.291;0.775;0.800
2408;3.484E-5;1.000;0.009;1.325;6.981;33.690;0.007;1.291;0.775;0.800
2409;1.161E-5;1.000;0.005;0.913;6.978;153.435;0.002;2.000;0.500;1.000
2410;0.001;0.634;0.071;4.234;6.990;156.038;0.036;2.139;0.467;0.857
2411;7.316E-4;0.778;0.037;8.111;6.990;168.690;0.030;1.338;0.747;0.843
2412;3.484E-4;0.976;0.025;9.007;6.986;163.301;0.019;1.278;0.783;0.909
2413;8.129E-5;1.000;0.012;9.504;6.981;126.870;0.010;1.020;0.981;0.933
2414;3.310E-4;0.943;0.025;9.829;6.983;150.945;0.019;1.167;0.857;0.905
2415;1.394E-4;1.000;0.017;1.653;6.983;123.690;0.012;1.298;0.770;0.906
2416;5.806E-6;1.000;0.003;4.520;6.983;135.000;0.002;1.000;1.000;1.000
2417;8.710E-5;0.976;0.015;10.313;6.995;51.340;0.010;1.759;0.569;0.882
2418;2.323E-5;1.000;0.007;6.887;6.986;135.000;0.005;1.000;1.000;1.000
2419;3.484E-5;1.000;0.009;9.489;6.990;33.690;0.007;1.291;0.775;0.800
2420;2.323E-5;1.000;0.007;9.814;6.986;135.000;0.005;1.000;1.000;1.000
2421;8.129E-5;1.000;0.013;4.453;6.993;158.199;0.010;1.388;0.720;0.824
2422;4.064E-5;0.564;0.014;3.834;6.993;120.964;0.006;3.158;0.317;0.667
2423;7.432E-4;0.690;0.047;4.516;7.039;68.749;0.027;1.826;0.548;0.859
2424;3.193E-4;0.843;0.026;6.581;7.017;33.690;0.018;1.507;0.664;0.846
2425;4.877E-4;0.640;0.035;7.186;7.017;33.690;0.021;1.830;0.546;0.804
2426;5.806E-5;0.887;0.012;8.733;6.995;126.870;0.009;1.587;0.630;0.800
2427;5.226E-5;1.000;0.011;1.634;7.007;63.435;0.007;1.340;0.746;0.857
2428;2.903E-5;1.000;0.009;3.819;6.998;146.310;0.005;1.553;0.644;0.909
2429;5.806E-6;1.000;0.003;4.520;6.998;135.000;0.002;1.000;1.000;1.000
2430;0.001;0.661;0.054;3.619;7.031;32.276;0.036;1.412;0.708;0.851
2431;7.606E-4;0.986;0.035;1.484;7.034;56.310;0.031;1.105;0.905;0.929
2432;2.729E-4;0.798;0.026;4.487;7.019;21.801;0.019;1.448;0.691;0.817
2433;2.323E-5;0.857;0.009;6.410;7.005;123.690;0.005;2.031;0.492;0.800
2434;4.064E-5;1.000;0.009;6.800;7.005;123.690;0.007;1.069;0.936;0.875
2435;1.394E-4;1.000;0.015;5.320;7.007;128.660;0.012;1.076;0.929;0.889
2436;5.226E-5;1.000;0.011;9.022;7.007;116.565;0.007;1.536;0.651;0.857
2437;2.323E-5;1.000;0.007;0.704;7.012;135.000;0.005;1.000;1.000;1.000
2438;1.568E-4;0.857;0.022;4.460;7.014;153.435;0.010;2.259;0.443;0.915
2439;3.135E-4;0.681;0.030;6.398;7.022;165.964;0.017;2.209;0.453;0.794
2440;5.226E-4;0.633;0.042;2.682;7.027;166.759;0.019;2.411;0.415;0.796
2441;2.903E-5;1.000;0.009;8.337;7.027;33.690;0.005;1.553;0.644;0.909
